Order_ID,Service_Type,Courier_ID,Courier_Name,Hub_Origin,Store_Latitude,Store_Longitude,Destination_Address,Destination_City,Drop_Latitude,Drop_Longitude,Courier_Live_Lat,Courier_Live_Long,Order_Date,Order_Time,Pickup_Time,Weight_Kg,Dimensions_Cm,Special_Handling,Temperature_C,Weather,Traffic,Vehicle,Delivery_Status,SLA_Deadline,Delivery_Time_Minutes,SLA_Remaining_Minutes,SLA_Status,Category
100024001358,Regular,STR-BKS-001,Aditya Putra,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Kemang Raya No. 5, RT 06/RW 05",Jakarta Barat,-6.205111,106.747401,-6.194277,106.7607,2026-09-19,03:59:00,04:45:00,0.5,24x30x30,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 04:45:00,2880,855,SAFE,Perlengkapan Rumah
100024001359,Mini Cargo,STR-JKT-005,Eko Prasetyo,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Ir. H. Djuanda No. 120, RT 07/RW 07",Surabaya,-7.234983,112.717264,-7.256856,112.746608,2026-09-20,10:05:00,10:59:00,24.7,57x45x21,Bulky_UMKM,N/A,Hujan Deras,Lancar,Motorcycle,Delivered,2026-09-21 10:59:00,1440,1229,SAFE,Bahan Makanan Kering UMKM
100024001360,Same Day,STR-JKT-005,Eko Prasetyo,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. M.H. Thamrin No. 12, RT 02/RW 06",Jakarta Selatan,-6.294596,106.878677,-6.272022,106.869306,2026-09-20,20:55:00,21:15:00,4.2,23x29x12,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 05:15:00,480,885,SAFE,Kosmetik
100024001361,Regular,STR-JKT-008,Bayu Nugroho,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. BSD Raya Utama Blok A2, RT 01/RW 09",Bandung,-6.952133,107.64914,-6.951211,107.634611,2026-09-19,06:26:00,07:24:00,1.4,23x18x26,Standard,N/A,Cerah,Sedang,Motorcycle,Delivered,2026-09-21 07:24:00,2880,1014,SAFE,Pakaian
100024001362,Frozen,STR-JKT-004,Hendra Wijaya,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Margonda Raya No. 150, RT 02/RW 03",Jakarta Pusat,-6.169903,106.802104,-6.174659,106.803686,2026-09-20,06:00:00,06:33:00,10.6,20x28x21,Cold_Chain_-2_to_5C,4.4,Hujan Deras,Padat,Van,In_Transit,2026-09-20 14:33:00,480,3,HIGH_RISK,Makanan Beku
100024001363,Same Day,STR-JKT-002,Agus Prayitno,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Margonda Raya No. 150, RT 04/RW 07",Jakarta Pusat,-6.141855,106.766103,-6.166046,106.794278,2026-09-20,17:23:00,17:53:00,3.2,29x23x18,Same_Day_Priority,N/A,Gerimis,Sedang,Motorcycle,In_Transit,2026-09-21 01:53:00,480,683,SAFE,Pakaian
100024001364,Cargo,STR-JKT-009,Aris Munandar,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Ir. H. Djuanda No. 120, RT 03/RW 07",Jakarta Barat,-6.15969,106.802725,-6.168425,106.787812,2026-09-19,18:07:00,18:33:00,155.7,66x78x158,Heavy_Cargo,N/A,Cerah,Padat,Van,In_Transit,2026-09-20 18:33:00,1440,243,SAFE,Otomotif & Mesin
100024001365,PHARMA,STR-JKT-004,Hendra Wijaya,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Margonda Raya No. 150, RT 09/RW 07",Bekasi,-6.14359,106.95035,-6.15852,106.965693,2026-09-20,06:17:00,07:02:00,2.11,28x14x10,BPOM_Pharma,17.9,Cerah,Sedang,Van,In_Transit,2026-09-20 19:02:00,720,272,SAFE,Alat Kesehatan
100024001366,Same Day,STR-BKS-001,Aditya Putra,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Senopati No. 18, RT 08/RW 09",Tangerang Selatan,-6.289006,106.674584,-6.292163,106.668893,2026-09-21,03:23:00,03:53:00,1.1,19x10x18,Same_Day_Priority,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-21 11:53:00,480,1283,SAFE,Gadget & Aksesoris
100024001367,Regular,STR-JKT-014,Ilham Saputra,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Ahmad Yani No. 102, RT 09/RW 05",Jakarta Timur,-6.140133,106.949233,-6.174006,106.909654,2026-09-19,14:00:00,14:44:00,10.0,33x28x25,Standard,N/A,Cerah,Padat,Motorcycle,Incident_Reported,2026-09-20 14:44:00,1440,14,HIGH_RISK,Kecantikan
100024001368,Cargo,STR-TGR-002,Surya Darma,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Gatot Subroto Kav. 22, RT 03/RW 05",Jakarta Pusat,-6.173611,106.794587,-6.180364,106.806193,2026-09-19,23:16:00,00:16:00,207.1,75x99x108,Heavy_Cargo,N/A,Berawan,Lancar,Van,In_Transit,2026-09-21 00:16:00,1440,586,SAFE,Elektronik Besar
100024001369,Regular,STR-JKT-014,Ilham Saputra,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Ir. H. Djuanda No. 120, RT 05/RW 03",Tangerang Selatan,-6.317131,106.673605,-6.315819,106.6663,2026-09-17,14:20:00,14:45:00,6.1,22x11x26,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 14:45:00,4320,15,MEDIUM_RISK,Elektronik
100024001370,Frozen,STR-TGR-001,Rian Kusuma,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. H.R. Rasuna Said No. 8, RT 01/RW 08",Bandung,-7.004308,107.622706,-6.993343,107.621568,2026-09-21,00:27:00,00:53:00,5.6,33x26x24,Cold_Chain_-2_to_5C,0.4,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 08:53:00,480,1103,SAFE,Makanan Hewan
100024001371,Regular,STR-TGR-001,Rian Kusuma,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Gatot Subroto Kav. 22, RT 07/RW 03",Jakarta Barat,-6.173106,106.818235,-6.182904,106.795612,2026-09-19,05:25:00,05:45:00,5.1,20x29x20,Standard,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-21 05:45:00,2880,915,SAFE,Perlengkapan Rumah
100024001372,Regular,STR-JKT-008,Bayu Nugroho,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Panjang No. 14, RT 03/RW 03",Tangerang Selatan,-6.248243,106.586725,-6.290904,106.637338,2026-09-18,20:42:00,20:59:00,6.4,29x14x14,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 20:59:00,2880,389,SAFE,Elektronik
100024001373,Instant,STR-BKS-001,Aditya Putra,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Panjang No. 14, RT 04/RW 08",Jakarta Pusat,-6.257446,106.870945,-6.229813,106.851623,2026-09-20,18:35:00,19:04:00,0.9,27x10x8,Instant_Direct,N/A,Berawan,Macet Total,Motorcycle,In_Transit,2026-09-20 22:04:00,180,454,SAFE,Kebutuhan Pokok Cepat
100024001374,Mini Cargo,STR-JKT-004,Hendra Wijaya,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Kemang Raya No. 5, RT 01/RW 05",Bekasi,-6.164505,107.031272,-6.17162,107.00385,2026-09-19,22:44:00,23:42:00,19.1,38x43x34,Bulky_UMKM,N/A,Cerah,Lancar,Van,In_Transit,2026-09-20 23:42:00,1440,552,SAFE,Paket UMKM
100024001375,Same Day,STR-JKT-011,Doni Kurniawan,HUB-TGR-BSD,-6.302143,106.652194,"Jl. TB Simatupang No. 30, RT 07/RW 03",Tangerang Selatan,-6.294818,106.596173,-6.299737,106.614652,2026-09-21,02:44:00,03:05:00,0.5,15x30x23,Same_Day_Priority,N/A,Cerah,Lancar,Motorcycle,Assigned,2026-09-21 11:05:00,480,1235,SAFE,Gadget & Aksesoris
100024001376,Cargo,STR-TGR-002,Surya Darma,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Senopati No. 18, RT 03/RW 09",Jakarta Barat,-6.213327,106.722681,-6.20065,106.750355,2026-09-19,01:51:00,02:09:00,200.5,90x59x80,Heavy_Cargo,N/A,Cerah,Sedang,Van,Delivered,2026-09-21 02:09:00,2880,699,SAFE,Otomotif & Mesin
100024001377,Mini Cargo,STR-JKT-006,Fajar Ramadhan,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Basuki Rahmat No. 40, RT 06/RW 01",Jakarta Utara,-6.1389,106.852062,-6.13734,106.855699,2026-09-19,17:19:00,18:03:00,31.9,40x41x41,Bulky_UMKM,N/A,Cerah,Lancar,Van,In_Transit,2026-09-20 18:03:00,1440,213,SAFE,Sparepart Motor
100024001378,Next Day,STR-JKT-001,Budi Santoso,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Sudirman No. 45, RT 04/RW 01",Bandung,-6.999008,107.563072,-6.963529,107.614242,2026-09-19,14:14:00,14:56:00,7.2,33x25x13,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 14:56:00,1440,26,MEDIUM_RISK,Mainan Anak
100024001379,PHARMA,STR-JKT-008,Bayu Nugroho,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Ahmad Yani No. 102, RT 05/RW 06",Jakarta Utara,-6.092718,106.813793,-6.109742,106.834869,2026-09-20,14:54:00,15:15:00,4.92,29x15x17,BPOM_Pharma,20.4,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 21:15:00,360,405,SAFE,Reagen Lab
100024001380,Cargo,STR-JKT-004,Hendra Wijaya,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. TB Simatupang No. 30, RT 08/RW 05",Surabaya,-7.223765,112.713479,-7.236954,112.726987,2026-09-20,14:02:00,14:23:00,176.9,72x73x123,Heavy_Cargo,N/A,Cerah,Macet Total,Van,Assigned,2026-09-21 14:23:00,1440,1433,SAFE,Grosir Bahan Industri
100024001381,Instant,STR-JKT-002,Agus Prayitno,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. BSD Raya Utama Blok A2, RT 01/RW 01",Jakarta Timur,-6.238803,106.922627,-6.205936,106.895743,2026-09-20,18:06:00,18:45:00,0.8,26x17x5,Instant_Direct,N/A,Cerah,Lancar,Motorcycle,Delivered,2026-09-20 21:45:00,180,435,SAFE,Kebutuhan Pokok Cepat
100024001382,Cargo,STR-JKT-009,Aris Munandar,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Basuki Rahmat No. 40, RT 03/RW 08",Jakarta Pusat,-6.155568,106.824441,-6.166066,106.823493,2026-09-19,13:50:00,14:37:00,95.7,93x71x145,Heavy_Cargo,N/A,Hujan Deras,Macet Total,Van,In_Transit,2026-09-20 14:37:00,1440,7,HIGH_RISK,Otomotif & Mesin
100024001383,Instant,STR-BKS-001,Aditya Putra,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Panjang No. 14, RT 04/RW 08",Bandung,-6.903303,107.629113,-6.930485,107.629919,2026-09-20,19:28:00,20:22:00,0.2,10x25x12,Instant_Direct,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-20 23:22:00,180,532,SAFE,Kebutuhan Pokok Cepat
100024001384,Instant,STR-JKT-003,Rizky Pratama,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Pemuda No. 71, RT 05/RW 02",Jakarta Utara,-6.099015,106.839188,-6.112806,106.847441,2026-09-20,13:59:00,14:33:00,3.8,14x22x15,Instant_Direct,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-20 16:33:00,120,123,SAFE,Obat Darurat
100024001385,Mini Cargo,STR-JKT-002,Agus Prayitno,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Raya Darmo No. 55, RT 09/RW 04",Surabaya,-7.320134,112.736929,-7.308099,112.738391,2026-09-19,07:54:00,08:41:00,20.0,49x47x45,Bulky_UMKM,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 08:41:00,2880,1091,SAFE,Sparepart Motor
100024001386,Next Day,STR-DPK-001,Indra Gunawan,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. BSD Raya Utama Blok A2, RT 08/RW 09",Jakarta Pusat,-6.12877,106.81389,-6.158835,106.814447,2026-09-19,21:35:00,22:31:00,8.5,37x16x11,Standard,N/A,Hujan Deras,Sedang,Motorcycle,In_Transit,2026-09-20 22:31:00,1440,481,SAFE,Buku
100024001387,Mini Cargo,STR-JKT-005,Eko Prasetyo,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Ahmad Yani No. 102, RT 01/RW 01",Depok,-6.377644,106.817024,-6.375404,106.822853,2026-09-19,09:04:00,09:19:00,10.9,52x47x36,Bulky_UMKM,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 09:19:00,2880,1129,SAFE,Bahan Makanan Kering UMKM
100024001388,Regular,STR-TGR-001,Rian Kusuma,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Senopati No. 18, RT 04/RW 02",Surabaya,-7.25311,112.729798,-7.256354,112.735474,2026-09-17,18:51:00,19:48:00,4.9,20x24x17,Standard,N/A,Gerimis,Sedang,Motorcycle,Assigned,2026-09-20 19:48:00,4320,318,SAFE,Perlengkapan Rumah
100024001389,Mini Cargo,STR-JKT-013,Gilang Permana,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. TB Simatupang No. 30, RT 04/RW 05",Jakarta Utara,-6.121242,106.817242,-6.131399,106.83599,2026-09-18,17:00:00,17:38:00,34.2,48x32x42,Bulky_UMKM,N/A,Cerah,Sedang,Van,In_Transit,2026-09-20 17:38:00,2880,188,SAFE,Bahan Makanan Kering UMKM
100024001390,Next Day,STR-TGR-001,Rian Kusuma,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Kemang Raya No. 5, RT 07/RW 05",Jakarta Selatan,-6.167733,106.806156,-6.21757,106.845048,2026-09-20,02:53:00,03:23:00,1.6,20x13x27,Standard,N/A,Berawan,Sedang,Motorcycle,Delivered,2026-09-21 03:23:00,1440,773,SAFE,Mainan Anak
100024001391,Instant,STR-TGR-001,Rian Kusuma,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Juanda No. 34, RT 07/RW 02",Jakarta Timur,-6.197353,106.916444,-6.194356,106.905631,2026-09-20,17:17:00,17:50:00,3.3,30x10x16,Instant_Direct,N/A,Gerimis,Padat,Motorcycle,In_Transit,2026-09-20 20:50:00,180,380,SAFE,Kebutuhan Pokok Cepat
100024001392,Dokumen,STR-JKT-001,Budi Santoso,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Raya Darmo No. 55, RT 06/RW 01",Jakarta Pusat,-6.163873,106.87548,-6.179079,106.842018,2026-09-18,13:52:00,14:38:00,0.8,35x25x2,Secure_Document_Pouch,N/A,Berawan,Padat,Motorcycle,Incident_Reported,2026-09-20 14:38:00,2880,8,HIGH_RISK,Dokumen Penting
100024001393,Instant,STR-JKT-005,Eko Prasetyo,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Kemang Raya No. 5, RT 01/RW 05",Jakarta Utara,-6.079262,106.825713,-6.10288,106.84365,2026-09-21,02:08:00,03:06:00,2.1,22x14x18,Instant_Direct,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 05:06:00,120,876,SAFE,Makanan Siap Saji
100024001394,Regular,STR-JKT-006,Fajar Ramadhan,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. M.H. Thamrin No. 12, RT 07/RW 08",Depok,-6.390408,106.809916,-6.378138,106.830561,2026-09-18,12:55:00,13:49:00,0.9,21x28x16,Standard,N/A,Banjir,Padat,Van,In_Transit,2026-09-20 13:49:00,2880,-41,BREACHED,Perlengkapan Rumah
100024001395,Next Day,STR-JKT-006,Fajar Ramadhan,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Kemang Raya No. 5, RT 04/RW 04",Depok,-6.317674,106.890445,-6.34843,106.857134,2026-09-20,12:23:00,12:45:00,6.0,27x30x29,Standard,N/A,Gerimis,Lancar,Van,In_Transit,2026-09-21 12:45:00,1440,1335,SAFE,Sepatu
100024001396,Same Day,STR-JKT-003,Rizky Pratama,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Ir. H. Djuanda No. 120, RT 03/RW 03",Jakarta Selatan,-6.228334,106.80767,-6.230515,106.814833,2026-09-21,04:35:00,05:21:00,3.5,16x20x19,Same_Day_Priority,N/A,Cerah,Sedang,Motorcycle,Assigned,2026-09-21 13:21:00,480,1371,SAFE,Snack & Makanan Kering
100024001397,Next Day,STR-JKT-002,Agus Prayitno,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Senopati No. 18, RT 09/RW 01",Depok,-6.332341,106.887407,-6.342928,106.874819,2026-09-19,20:00:00,20:47:00,9.1,23x23x23,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 20:47:00,1440,377,SAFE,Elektronik Kecil
100024001398,Regular,STR-JKT-006,Fajar Ramadhan,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Margonda Raya No. 150, RT 05/RW 08",Jakarta Utara,-6.139722,106.797259,-6.137246,106.830032,2026-09-17,14:22:00,14:53:00,5.6,21x24x27,Standard,N/A,Gerimis,Macet Total,Van,In_Transit,2026-09-20 14:53:00,4320,23,MEDIUM_RISK,Kecantikan
100024001399,Next Day,STR-BKS-001,Aditya Putra,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Ahmad Yani No. 102, RT 08/RW 08",Bandung,-6.98729,107.619232,-6.976632,107.620182,2026-09-19,16:13:00,16:53:00,9.6,19x27x19,Standard,N/A,Hujan Deras,Lancar,Motorcycle,In_Transit,2026-09-20 16:53:00,1440,143,SAFE,Sepatu
100024001400,Cargo,STR-JKT-006,Fajar Ramadhan,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. BSD Raya Utama Blok A2, RT 05/RW 02",Jakarta Timur,-6.192447,106.952352,-6.191722,106.934413,2026-09-17,14:07:00,15:07:00,199.9,77x42x92,Heavy_Cargo,N/A,Cerah,Padat,Van,In_Transit,2026-09-20 15:07:00,4320,37,SAFE,Grosir Bahan Industri
100024001401,Next Day,STR-JKT-011,Doni Kurniawan,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Raya Darmo No. 55, RT 06/RW 02",Jakarta Pusat,-6.247443,106.861833,-6.224268,106.845774,2026-09-19,13:53:00,14:51:00,1.8,36x21x17,Standard,N/A,Gerimis,Padat,Motorcycle,In_Transit,2026-09-20 14:51:00,1440,21,MEDIUM_RISK,Elektronik Kecil
100024001402,Regular,STR-JKT-001,Budi Santoso,HUB-BKS-HARAPANINDAH,-6.180215,106.984211,"Jl. Panjang No. 14, RT 09/RW 01",Bekasi,-6.139363,106.926075,-6.153954,106.951252,2026-09-18,14:45:00,15:10:00,10.5,39x22x25,Standard,N/A,Gerimis,Lancar,Motorcycle,In_Transit,2026-09-20 15:10:00,2880,40,SAFE,Pakaian
100024001403,Next Day,STR-JKT-012,Wahyu Hidayat,HUB-JAKBAR-KEBONJERUK,-6.189512,106.769941,"Jl. Margonda Raya No. 150, RT 09/RW 06",Jakarta Barat,-6.158078,106.707615,-6.16925,106.722868,2026-09-20,11:07:00,11:27:00,4.4,36x11x20,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-21 11:27:00,1440,1257,SAFE,Pakaian
100024001404,Mini Cargo,STR-DPK-001,Indra Gunawan,HUB-JAKSEL-TEBET,-6.225588,106.855324,"Jl. Sudirman No. 45, RT 03/RW 01",Jakarta Selatan,-6.288414,106.850981,-6.270887,106.853616,2026-09-19,19:49:00,20:09:00,10.0,54x45x27,Bulky_UMKM,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-20 20:09:00,1440,339,SAFE,Tekstil & Garmen
100024001405,Dokumen,STR-JKT-014,Ilham Saputra,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Juanda No. 34, RT 06/RW 04",Surabaya,-7.209241,112.748083,-7.21968,112.748814,2026-09-19,04:58:00,05:29:00,1.15,35x25x2,Secure_Document_Pouch,N/A,Cerah,Padat,Motorcycle,Assigned,2026-09-21 05:29:00,2880,899,SAFE,Dokumen Penting
100024001406,Regular,STR-JKT-008,Bayu Nugroho,HUB-JAKTIM-RAWAMANGUN,-6.194218,106.883905,"Jl. Senopati No. 18, RT 01/RW 05",Jakarta Timur,-6.210517,106.908853,-6.202234,106.89941,2026-09-19,13:52:00,14:36:00,6.8,16x21x12,Standard,N/A,Cerah,Macet Total,Motorcycle,Incident_Reported,2026-09-20 14:36:00,1440,6,HIGH_RISK,Elektronik
100024001407,Frozen,STR-JKT-003,Rizky Pratama,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Basuki Rahmat No. 40, RT 08/RW 07",Jakarta Pusat,-6.136265,106.854845,-6.151986,106.843428,2026-09-21,05:25:00,06:09:00,10.1,30x25x30,Cold_Chain_-2_to_5C,3.3,Gerimis,Sedang,Motorcycle,In_Transit,2026-09-21 14:09:00,480,1419,SAFE,Makanan Beku
100024001408,Instant,STR-JKT-001,Budi Santoso,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Raya Darmo No. 55, RT 01/RW 09",Tangerang Selatan,-6.299208,106.668347,-6.300845,106.657688,2026-09-20,11:15:00,12:06:00,3.4,24x18x13,Instant_Direct,N/A,Gerimis,Sedang,Motorcycle,In_Transit,2026-09-20 14:06:00,120,-24,BREACHED,Obat Darurat
100024001409,Next Day,STR-JKT-014,Ilham Saputra,HUB-JAKPUS-TANAHABANG,-6.187841,106.814327,"Jl. Raya Darmo No. 55, RT 02/RW 02",Jakarta Pusat,-6.232269,106.796671,-6.204205,106.808318,2026-09-19,17:12:00,18:10:00,8.1,17x27x18,Standard,N/A,Berawan,Lancar,Motorcycle,In_Transit,2026-09-20 18:10:00,1440,220,SAFE,Buku
100024001410,Next Day,STR-JKT-008,Bayu Nugroho,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Boulevard Barat Kelapa Gading, RT 07/RW 02",Bandung,-6.930248,107.659184,-6.938528,107.642904,2026-09-19,21:50:00,22:14:00,6.7,37x27x10,Standard,N/A,Cerah,Sedang,Motorcycle,In_Transit,2026-09-20 22:14:00,1440,464,SAFE,Pakaian
100024001411,Mini Cargo,STR-DPK-001,Indra Gunawan,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Ahmad Yani No. 102, RT 06/RW 05",Jakarta Utara,-6.186791,106.881687,-6.176817,106.876463,2026-09-19,20:07:00,20:40:00,35.4,47x28x42,Bulky_UMKM,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 20:40:00,1440,370,SAFE,Tekstil & Garmen
100024001412,Dokumen,STR-JKT-003,Rizky Pratama,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Kebon Jeruk Raya No. 88, RT 08/RW 02",Surabaya,-7.233374,112.721395,-7.256736,112.739041,2026-09-19,09:04:00,09:46:00,0.21,35x25x2,Secure_Document_Pouch,N/A,Gerimis,Sedang,Motorcycle,In_Transit,2026-09-21 09:46:00,2880,1156,SAFE,Dokumen Penting
100024001413,Regular,STR-BKS-001,Aditya Putra,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Senopati No. 18, RT 07/RW 08",Tangerang Selatan,-6.297196,106.695408,-6.302345,106.671079,2026-09-19,05:08:00,05:41:00,9.0,32x26x24,Standard,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-21 05:41:00,2880,911,SAFE,Kecantikan
100024001414,Next Day,STR-TGR-002,Surya Darma,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. TB Simatupang No. 30, RT 04/RW 07",Depok,-6.336652,106.898021,-6.364419,106.855789,2026-09-19,14:43:00,15:11:00,2.2,29x20x12,Standard,N/A,Berawan,Macet Total,Van,In_Transit,2026-09-20 15:11:00,1440,41,SAFE,Mainan Anak
100024001415,PHARMA,STR-JKT-002,Agus Prayitno,HUB-BDG-BATUNUNGGAL,-6.953812,107.627419,"Jl. Pemuda No. 71, RT 08/RW 04",Bandung,-6.939419,107.572942,-6.941138,107.587372,2026-09-20,13:25:00,13:55:00,8.35,28x18x16,BPOM_Pharma,21.3,Cerah,Lancar,Motorcycle,Assigned,2026-09-21 13:55:00,1440,1405,SAFE,Obat Resep
100024001416,Regular,STR-JKT-009,Aris Munandar,HUB-DPK-MARGONDA,-6.372841,106.832714,"Jl. Kebon Jeruk Raya No. 88, RT 02/RW 07",Depok,-6.43889,106.821358,-6.410993,106.828334,2026-09-19,13:04:00,13:53:00,3.9,21x24x15,Standard,N/A,Gerimis,Macet Total,Van,In_Transit,2026-09-20 13:53:00,1440,-37,BREACHED,Kecantikan
100024001417,Instant,STR-TGR-001,Rian Kusuma,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. H.R. Rasuna Said No. 8, RT 03/RW 02",Jakarta Utara,-6.166717,106.917528,-6.151543,106.883456,2026-09-20,12:10:00,12:45:00,4.5,27x11x17,Instant_Direct,N/A,Cerah,Padat,Motorcycle,In_Transit,2026-09-20 14:45:00,120,15,MEDIUM_RISK,Kebutuhan Pokok Cepat
100024001418,Same Day,STR-TGR-001,Rian Kusuma,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Pemuda No. 71, RT 02/RW 09",Surabaya,-7.214765,112.728575,-7.245196,112.741611,2026-09-20,12:01:00,12:43:00,1.6,19x12x15,Same_Day_Priority,N/A,Berawan,Sedang,Motorcycle,In_Transit,2026-09-20 20:43:00,480,373,SAFE,Gadget & Aksesoris
100024001419,PHARMA,STR-JKT-008,Bayu Nugroho,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Pemuda No. 71, RT 03/RW 09",Tangerang Selatan,-6.255358,106.668077,-6.279815,106.659548,2026-09-19,19:56:00,20:25:00,3.98,16x15x12,BPOM_Pharma,17.2,Hujan Deras,Padat,Motorcycle,Assigned,2026-09-20 20:25:00,1440,355,SAFE,Alat Kesehatan
100024001420,Regular,STR-TGR-002,Surya Darma,HUB-SBY-GUBENG,-7.265412,112.752189,"Jl. Senopati No. 18, RT 04/RW 03",Surabaya,-7.259757,112.803576,-7.260986,112.777981,2026-09-18,21:47:00,22:10:00,14.7,19x24x25,Standard,N/A,Gerimis,Padat,Van,In_Transit,2026-09-20 22:10:00,2880,460,SAFE,Olahraga
100024001421,Next Day,STR-JKT-011,Doni Kurniawan,HUB-TGR-BSD,-6.302143,106.652194,"Jl. Kebon Jeruk Raya No. 88, RT 03/RW 01",Tangerang Selatan,-6.346082,106.602358,-6.323695,106.625749,2026-09-20,06:37:00,07:34:00,4.7,17x10x23,Standard,N/A,Cerah,Lancar,Motorcycle,In_Transit,2026-09-21 07:34:00,1440,1024,SAFE,Sepatu
100024001422,Mini Cargo,STR-JKT-005,Eko Prasetyo,HUB-JAKUT-SUNTER,-6.138472,106.865419,"Jl. Boulevard Barat Kelapa Gading, RT 08/RW 04",Jakarta Utara,-6.11919,106.843993,-6.122295,106.851891,2026-09-20,05:04:00,05:35:00,33.3,57x39x35,Bulky_UMKM,N/A,Cerah,Macet Total,Motorcycle,In_Transit,2026-09-21 05:35:00,1440,905,SAFE,Paket UMKM
